Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
CGG021909	CGG021909_CGG021909	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021909_CGG021909_L1_R1.fastq.gz	NA	NA	ERR14752101.fastq.gz	NA
CGG021912	CGG021912_CGG021912	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021912_CGG021912_L1_R1.fastq.gz	NA	NA	ERR14752102.fastq.gz	NA
CGG021917	CGG021917_CGG021917	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021917_CGG021917_L1_R1.fastq.gz	NA	NA	ERR14752105.fastq.gz	NA
CGG021922	CGG021922_CGG021922	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021922_CGG021922_L1_R1.fastq.gz	NA	NA	ERR14752107.fastq.gz	NA
CGG105612	CGG105612_CGG105612	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105612_CGG105612_L1_R1.fastq.gz	NA	NA	ERR14752310.fastq.gz	NA
CGG021923	CGG021923_CGG021923	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021923_CGG021923_L1_R1.fastq.gz	NA	NA	ERR14752108.fastq.gz	NA
CGG105617	CGG105617_CGG105617	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105617_CGG105617_L1_R1.fastq.gz	NA	NA	ERR14752311.fastq.gz	NA
CGG021924	CGG021924_CGG021924	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021924_CGG021924_L1_R1.fastq.gz	NA	NA	ERR14752109.fastq.gz	NA
CGG105622	CGG105622_CGG105622	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105622_CGG105622_L1_R1.fastq.gz	NA	NA	ERR14752312.fastq.gz	NA
CGG021931	CGG021931_CGG021931	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021931_CGG021931_L1_R1.fastq.gz	NA	NA	ERR14752110.fastq.gz	NA
CGG021934	CGG021934_CGG021934	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021934_CGG021934_L1_R1.fastq.gz	NA	NA	ERR14752111.fastq.gz	NA
CGG021948	CGG021948_CGG021948	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021948_CGG021948_L1_R1.fastq.gz	NA	NA	ERR14752113.fastq.gz	NA
CGG021981	CGG021981_CGG021981	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021981_CGG021981_L1_R1.fastq.gz	NA	NA	ERR14752117.fastq.gz	NA
CGG105628	CGG105628_CGG105628	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105628_CGG105628_L1_R1.fastq.gz	NA	NA	ERR14752315.fastq.gz	NA
CGG021991	CGG021991_CGG021991	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021991_CGG021991_L1_R1.fastq.gz	NA	NA	ERR14752118.fastq.gz	NA
CGG105632	CGG105632_CGG105632	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105632_CGG105632_L1_R1.fastq.gz	NA	NA	ERR14752318.fastq.gz	NA
CGG021993	CGG021993_CGG021993	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG021993_CGG021993_L1_R1.fastq.gz	NA	NA	ERR14752119.fastq.gz	NA
CGG105634	CGG105634_CGG105634	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105634_CGG105634_L1_R1.fastq.gz	NA	NA	ERR14752319.fastq.gz	NA
CGG105643	CGG105643_CGG105643	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105643_CGG105643_L1_R1.fastq.gz	NA	NA	ERR14752327.fastq.gz	NA
CGG022003	CGG022003_CGG022003	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022003_CGG022003_L1_R1.fastq.gz	NA	NA	ERR14752123.fastq.gz	NA
CGG105926	CGG105926_CGG105926	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105926_CGG105926_L1_R1.fastq.gz	NA	NA	ERR14752336.fastq.gz	NA
CGG022005	CGG022005_CGG022005	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022005_CGG022005_L1_R1.fastq.gz	NA	NA	ERR14752125.fastq.gz	NA
CGG022026	CGG022026_CGG022026	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022026_CGG022026_L1_R1.fastq.gz	NA	NA	ERR14752126.fastq.gz	NA
CGG105930	CGG105930_CGG105930	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105930_CGG105930_L1_R1.fastq.gz	NA	NA	ERR14752338.fastq.gz	NA
CGG022051	CGG022051_CGG022051	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022051_CGG022051_L1_R1.fastq.gz	NA	NA	ERR14752130.fastq.gz	NA
CGG022052	CGG022052_CGG022052	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022052_CGG022052_L1_R1.fastq.gz	NA	NA	ERR14752131.fastq.gz	NA
CGG022417	CGG022417_CGG022417	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022417_CGG022417_L1_R1.fastq.gz	NA	NA	ERR14752135.fastq.gz	NA
CGG105936_CGG105937	CGG105936_CGG105937_CGG105936_CGG105937	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105936_CGG105937_CGG105936_CGG105937_L1_R1.fastq.gz	NA	NA	ERR14752342.fastq.gz	NA
CGG022421	CGG022421_CGG022421	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022421_CGG022421_L1_R1.fastq.gz	NA	NA	ERR14752139.fastq.gz	NA
CGG022425	CGG022425_CGG022425	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022425_CGG022425_L1_R1.fastq.gz	NA	NA	ERR14752141.fastq.gz	NA
CGG022426	CGG022426_CGG022426	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022426_CGG022426_L1_R1.fastq.gz	NA	NA	ERR14752142.fastq.gz	NA
CGG105938	CGG105938_CGG105938	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105938_CGG105938_L1_R1.fastq.gz	NA	NA	ERR14752343.fastq.gz	NA
CGG022428	CGG022428_CGG022428	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022428_CGG022428_L1_R1.fastq.gz	NA	NA	ERR14752144.fastq.gz	NA
CGG105941	CGG105941_CGG105941	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105941_CGG105941_L1_R1.fastq.gz	NA	NA	ERR14752345.fastq.gz	NA
CGG022431	CGG022431_CGG022431	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022431_CGG022431_L1_R1.fastq.gz	NA	NA	ERR14752147.fastq.gz	NA
CGG105942_CGG105943	CGG105942_CGG105943_CGG105942_CGG105943	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105942_CGG105943_CGG105942_CGG105943_L1_R1.fastq.gz	NA	NA	ERR14752346.fastq.gz	NA
CGG022432	CGG022432_CGG022432	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022432_CGG022432_L1_R1.fastq.gz	NA	NA	ERR14752148.fastq.gz	NA
CGG105989	CGG105989_CGG105989	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105989_CGG105989_L1_R1.fastq.gz	NA	NA	ERR14752347.fastq.gz	NA
CGG022434	CGG022434_CGG022434	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022434_CGG022434_L1_R1.fastq.gz	NA	NA	ERR14752150.fastq.gz	NA
CGG106041	CGG106041_CGG106041	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106041_CGG106041_L1_R1.fastq.gz	NA	NA	ERR14752349.fastq.gz	NA
CGG022438	CGG022438_CGG022438	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022438_CGG022438_L1_R1.fastq.gz	NA	NA	ERR14752154.fastq.gz	NA
CGG106489	CGG106489_CGG106489	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106489_CGG106489_L1_R1.fastq.gz	NA	NA	ERR14752356.fastq.gz	NA
CGG022440	CGG022440_CGG022440	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022440_CGG022440_L1_R1.fastq.gz	NA	NA	ERR14752155.fastq.gz	NA
CGG106496	CGG106496_CGG106496	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106496_CGG106496_L1_R1.fastq.gz	NA	NA	ERR14752362.fastq.gz	NA
CGG022441	CGG022441_CGG022441	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022441_CGG022441_L1_R1.fastq.gz	NA	NA	ERR14752156.fastq.gz	NA
CGG106503	CGG106503_CGG106503	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106503_CGG106503_L1_R1.fastq.gz	NA	NA	ERR14752366.fastq.gz	NA
CGG022460	CGG022460_CGG022460	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022460_CGG022460_L1_R1.fastq.gz	NA	NA	ERR14752171.fastq.gz	NA
CGG106504	CGG106504_CGG106504	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106504_CGG106504_L1_R1.fastq.gz	NA	NA	ERR14752367.fastq.gz	NA
CGG022463	CGG022463_CGG022463	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022463_CGG022463_L1_R1.fastq.gz	NA	NA	ERR14752173.fastq.gz	NA
CGG106507	CGG106507_CGG106507	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106507_CGG106507_L1_R1.fastq.gz	NA	NA	ERR14752369.fastq.gz	NA
CGG022465	CGG022465_CGG022465	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG022465_CGG022465_L1_R1.fastq.gz	NA	NA	ERR14752175.fastq.gz	NA
CGG106510	CGG106510_CGG106510	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106510_CGG106510_L1_R1.fastq.gz	NA	NA	ERR14752372.fastq.gz	NA
CGG023270	CGG023270_CGG023270	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023270_CGG023270_L1_R1.fastq.gz	NA	NA	ERR14752176.fastq.gz	NA
CGG106513	CGG106513_CGG106513	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106513_CGG106513_L1_R1.fastq.gz	NA	NA	ERR14752373.fastq.gz	NA
CGG106515	CGG106515_CGG106515	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106515_CGG106515_L1_R1.fastq.gz	NA	NA	ERR14752375.fastq.gz	NA
CGG023310	CGG023310_CGG023310	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023310_CGG023310_L1_R1.fastq.gz	NA	NA	ERR14752179.fastq.gz	NA
CGG023626	CGG023626_CGG023626	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023626_CGG023626_L1_R1.fastq.gz	NA	NA	ERR14752180.fastq.gz	NA
CGG023634	CGG023634_CGG023634	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023634_CGG023634_L1_R1.fastq.gz	NA	NA	ERR14752184.fastq.gz	NA
CGG023647	CGG023647_CGG023647	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023647_CGG023647_L1_R1.fastq.gz	NA	NA	ERR14752188.fastq.gz	NA
CGG023656	CGG023656_CGG023656	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023656_CGG023656_L1_R1.fastq.gz	NA	NA	ERR14752193.fastq.gz	NA
CGG106516_rmContam	CGG106516_rmContam_CGG106516_rmContam	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106516_rmContam_CGG106516_rmContam_L1_R1.fastq.gz	NA	NA	ERR14752376.fastq.gz	NA
CGG023657	CGG023657_CGG023657	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023657_CGG023657_L1_R1.fastq.gz	NA	NA	ERR14752194.fastq.gz	NA
CGG106517	CGG106517_CGG106517	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106517_CGG106517_L1_R1.fastq.gz	NA	NA	ERR14752377.fastq.gz	NA
CGG023660	CGG023660_CGG023660	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023660_CGG023660_L1_R1.fastq.gz	NA	NA	ERR14752197.fastq.gz	NA
CGG023663	CGG023663_CGG023663	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023663_CGG023663_L1_R1.fastq.gz	NA	NA	ERR14752199.fastq.gz	NA
CGG106522	CGG106522_CGG106522	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106522_CGG106522_L1_R1.fastq.gz	NA	NA	ERR14752380.fastq.gz	NA
CGG106525	CGG106525_CGG106525	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106525_CGG106525_L1_R1.fastq.gz	NA	NA	ERR14752383.fastq.gz	NA
CGG106526	CGG106526_CGG106526	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106526_CGG106526_L1_R1.fastq.gz	NA	NA	ERR14752384.fastq.gz	NA
CGG023667	CGG023667_CGG023667	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023667_CGG023667_L1_R1.fastq.gz	NA	NA	ERR14752201.fastq.gz	NA
CGG106530	CGG106530_CGG106530	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106530_CGG106530_L1_R1.fastq.gz	NA	NA	ERR14752388.fastq.gz	NA
CGG023674	CGG023674_CGG023674	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023674_CGG023674_L1_R1.fastq.gz	NA	NA	ERR14752207.fastq.gz	NA
CGG106705_CGG106706	CGG106705_CGG106706_CGG106705_CGG106706	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106705_CGG106706_CGG106705_CGG106706_L1_R1.fastq.gz	NA	NA	ERR14752395.fastq.gz	NA
CGG023678	CGG023678_CGG023678	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023678_CGG023678_L1_R1.fastq.gz	NA	NA	ERR14752210.fastq.gz	NA
CGG023686	CGG023686_CGG023686	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023686_CGG023686_L1_R1.fastq.gz	NA	NA	ERR14752215.fastq.gz	NA
CGG023687	CGG023687_CGG023687	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023687_CGG023687_L1_R1.fastq.gz	NA	NA	ERR14752216.fastq.gz	NA
CGG023691	CGG023691_CGG023691	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023691_CGG023691_L1_R1.fastq.gz	NA	NA	ERR14752219.fastq.gz	NA
CGG023693	CGG023693_CGG023693	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023693_CGG023693_L1_R1.fastq.gz	NA	NA	ERR14752221.fastq.gz	NA
CGG023695	CGG023695_CGG023695	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023695_CGG023695_L1_R1.fastq.gz	NA	NA	ERR14752222.fastq.gz	NA
CGG023703	CGG023703_CGG023703	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023703_CGG023703_L1_R1.fastq.gz	NA	NA	ERR14752227.fastq.gz	NA
CGG023709	CGG023709_CGG023709	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023709_CGG023709_L1_R1.fastq.gz	NA	NA	ERR14752232.fastq.gz	NA
CGG023714	CGG023714_CGG023714	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023714_CGG023714_L1_R1.fastq.gz	NA	NA	ERR14752236.fastq.gz	NA
CGG023716	CGG023716_CGG023716	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023716_CGG023716_L1_R1.fastq.gz	NA	NA	ERR14752238.fastq.gz	NA
CGG023717	CGG023717_CGG023717	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023717_CGG023717_L1_R1.fastq.gz	NA	NA	ERR14752239.fastq.gz	NA
CGG106711	CGG106711_CGG106711	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106711_CGG106711_L1_R1.fastq.gz	NA	NA	ERR14752400.fastq.gz	NA
CGG023719	CGG023719_CGG023719	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023719_CGG023719_L1_R1.fastq.gz	NA	NA	ERR14752241.fastq.gz	NA
CGG106713	CGG106713_CGG106713	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106713_CGG106713_L1_R1.fastq.gz	NA	NA	ERR14752402.fastq.gz	NA
CGG023721	CGG023721_CGG023721	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023721_CGG023721_L1_R1.fastq.gz	NA	NA	ERR14752243.fastq.gz	NA
CGG106715	CGG106715_CGG106715	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106715_CGG106715_L1_R1.fastq.gz	NA	NA	ERR14752404.fastq.gz	NA
CGG106718	CGG106718_CGG106718	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106718_CGG106718_L1_R1.fastq.gz	NA	NA	ERR14752407.fastq.gz	NA
CGG023723	CGG023723_CGG023723	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023723_CGG023723_L1_R1.fastq.gz	NA	NA	ERR14752245.fastq.gz	NA
CGG023724	CGG023724_CGG023724	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023724_CGG023724_L1_R1.fastq.gz	NA	NA	ERR14752246.fastq.gz	NA
CGG106720	CGG106720_CGG106720	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106720_CGG106720_L1_R1.fastq.gz	NA	NA	ERR14752409.fastq.gz	NA
CGG106722	CGG106722_CGG106722	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106722_CGG106722_L1_R1.fastq.gz	NA	NA	ERR14752411.fastq.gz	NA
CGG023725	CGG023725_CGG023725	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG023725_CGG023725_L1_R1.fastq.gz	NA	NA	ERR14752247.fastq.gz	NA
CGG024143	CGG024143_CGG024143	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG024143_CGG024143_L1_R1.fastq.gz	NA	NA	ERR14752250.fastq.gz	NA
CGG106723	CGG106723_CGG106723	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106723_CGG106723_L1_R1.fastq.gz	NA	NA	ERR14752412.fastq.gz	NA
CGG106724	CGG106724_CGG106724	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106724_CGG106724_L1_R1.fastq.gz	NA	NA	ERR14752413.fastq.gz	NA
CGG024145	CGG024145_CGG024145	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG024145_CGG024145_L1_R1.fastq.gz	NA	NA	ERR14752252.fastq.gz	NA
CGG024147	CGG024147_CGG024147	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG024147_CGG024147_L1_R1.fastq.gz	NA	NA	ERR14752254.fastq.gz	NA
CGG106728	CGG106728_CGG106728	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106728_CGG106728_L1_R1.fastq.gz	NA	NA	ERR14752417.fastq.gz	NA
CGG024691	CGG024691_CGG024691	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG024691_CGG024691_L1_R1.fastq.gz	NA	NA	ERR14752255.fastq.gz	NA
CGG106731	CGG106731_CGG106731	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106731_CGG106731_L1_R1.fastq.gz	NA	NA	ERR14752420.fastq.gz	NA
CGG106733	CGG106733_CGG106733	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106733_CGG106733_L1_R1.fastq.gz	NA	NA	ERR14752422.fastq.gz	NA
CGG106737	CGG106737_CGG106737	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106737_CGG106737_L1_R1.fastq.gz	NA	NA	ERR14752425.fastq.gz	NA
CGG024702	CGG024702_CGG024702	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG024702_CGG024702_L1_R1.fastq.gz	NA	NA	ERR14752261.fastq.gz	NA
CGG106740	CGG106740_CGG106740	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106740_CGG106740_L1_R1.fastq.gz	NA	NA	ERR14752427.fastq.gz	NA
CGG106744	CGG106744_CGG106744	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106744_CGG106744_L1_R1.fastq.gz	NA	NA	ERR14752431.fastq.gz	NA
CGG106770	CGG106770_CGG106770	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106770_CGG106770_L1_R1.fastq.gz	NA	NA	ERR14752438.fastq.gz	NA
CGG024707	CGG024707_CGG024707	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG024707_CGG024707_L1_R1.fastq.gz	NA	NA	ERR14752262.fastq.gz	NA
CGG106771	CGG106771_CGG106771	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106771_CGG106771_L1_R1.fastq.gz	NA	NA	ERR14752439.fastq.gz	NA
CGG024708	CGG024708_CGG024708	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG024708_CGG024708_L1_R1.fastq.gz	NA	NA	ERR14752263.fastq.gz	NA
CGG100215	CGG100215_CGG100215	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG100215_CGG100215_L1_R1.fastq.gz	NA	NA	ERR14752268.fastq.gz	NA
CGG106774	CGG106774_CGG106774	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106774_CGG106774_L1_R1.fastq.gz	NA	NA	ERR14752442.fastq.gz	NA
CGG100220	CGG100220_CGG100220	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG100220_CGG100220_L1_R1.fastq.gz	NA	NA	ERR14752269.fastq.gz	NA
CGG106775	CGG106775_CGG106775	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106775_CGG106775_L1_R1.fastq.gz	NA	NA	ERR14752443.fastq.gz	NA
CGG106776	CGG106776_CGG106776	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106776_CGG106776_L1_R1.fastq.gz	NA	NA	ERR14752444.fastq.gz	NA
CGG101214	CGG101214_CGG101214	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG101214_CGG101214_L1_R1.fastq.gz	NA	NA	ERR14752272.fastq.gz	NA
CGG106778	CGG106778_CGG106778	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106778_CGG106778_L1_R1.fastq.gz	NA	NA	ERR14752446.fastq.gz	NA
CGG106781	CGG106781_CGG106781	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106781_CGG106781_L1_R1.fastq.gz	NA	NA	ERR14752449.fastq.gz	NA
CGG101222	CGG101222_CGG101222	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG101222_CGG101222_L1_R1.fastq.gz	NA	NA	ERR14752277.fastq.gz	NA
CGG106782	CGG106782_CGG106782	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106782_CGG106782_L1_R1.fastq.gz	NA	NA	ERR14752450.fastq.gz	NA
CGG105316	CGG105316_CGG105316	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105316_CGG105316_L1_R1.fastq.gz	NA	NA	ERR14752282.fastq.gz	NA
CGG106785	CGG106785_CGG106785	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106785_CGG106785_L1_R1.fastq.gz	NA	NA	ERR14752453.fastq.gz	NA
CGG105323	CGG105323_CGG105323	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105323_CGG105323_L1_R1.fastq.gz	NA	NA	ERR14752287.fastq.gz	NA
CGG105325	CGG105325_CGG105325	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105325_CGG105325_L1_R1.fastq.gz	NA	NA	ERR14752288.fastq.gz	NA
CGG106786	CGG106786_CGG106786	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106786_CGG106786_L1_R1.fastq.gz	NA	NA	ERR14752454.fastq.gz	NA
CGG105329	CGG105329_CGG105329	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105329_CGG105329_L1_R1.fastq.gz	NA	NA	ERR14752291.fastq.gz	NA
CGG106789	CGG106789_CGG106789	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106789_CGG106789_L1_R1.fastq.gz	NA	NA	ERR14752457.fastq.gz	NA
CGG106795	CGG106795_CGG106795	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106795_CGG106795_L1_R1.fastq.gz	NA	NA	ERR14752463.fastq.gz	NA
CGG106796_rmContam	CGG106796_rmContam_CGG106796_rmContam	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106796_rmContam_CGG106796_rmContam_L1_R1.fastq.gz	NA	NA	ERR14752464.fastq.gz	NA
CGG105333	CGG105333_CGG105333	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105333_CGG105333_L1_R1.fastq.gz	NA	NA	ERR14752293.fastq.gz	NA
CGG106803	CGG106803_CGG106803	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106803_CGG106803_L1_R1.fastq.gz	NA	NA	ERR14752470.fastq.gz	NA
CGG106804	CGG106804_CGG106804	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106804_CGG106804_L1_R1.fastq.gz	NA	NA	ERR14752471.fastq.gz	NA
CGG105358	CGG105358_CGG105358	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105358_CGG105358_L1_R1.fastq.gz	NA	NA	ERR14752298.fastq.gz	NA
CGG106810	CGG106810_CGG106810	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106810_CGG106810_L1_R1.fastq.gz	NA	NA	ERR14752474.fastq.gz	NA
CGG105606	CGG105606_CGG105606	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105606_CGG105606_L1_R1.fastq.gz	NA	NA	ERR14752307.fastq.gz	NA
CGG106817	CGG106817_CGG106817	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106817_CGG106817_L1_R1.fastq.gz	NA	NA	ERR14752479.fastq.gz	NA
CGG105623	CGG105623_CGG105623	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG105623_CGG105623_L1_R1.fastq.gz	NA	NA	ERR14752313.fastq.gz	NA
CGG106824	CGG106824_CGG106824	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/CGG106824_CGG106824_L1_R1.fastq.gz	NA	NA	ERR14752484.fastq.gz	NA
