Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
LJZ4594	LJZ4594_LJZ4594	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4594_LJZ4594_L1.bam	NA	NA	HRR1956813.bam
LJZ4595	LJZ4595_LJZ4595	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4595_LJZ4595_L1.bam	NA	NA	HRR1956814.bam
LJZ4596	LJZ4596_LJZ4596	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4596_LJZ4596_L1.bam	NA	NA	HRR1956815.bam
LJZ4597	LJZ4597_LJZ4597	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4597_LJZ4597_L1.bam	NA	NA	HRR1956816.bam
LJZ4598	LJZ4598_LJZ4598	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4598_LJZ4598_L1.bam	NA	NA	HRR1956817.bam
LJZ4599	LJZ4599_LJZ4599	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4599_LJZ4599_L1.bam	NA	NA	HRR1956818.bam
LJZ4600_o	LJZ4600_o_LJZ4600_o	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4600_o_LJZ4600_o_L1.bam	NA	NA	HRR1956819.bam
LJZ4601	LJZ4601_LJZ4601	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4601_LJZ4601_L1.bam	NA	NA	HRR1956820.bam
LJZ4602	LJZ4602_LJZ4602	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4602_LJZ4602_L1.bam	NA	NA	HRR1956821.bam
LJZ4605	LJZ4605_LJZ4605	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4605_LJZ4605_L1.bam	NA	NA	HRR1956822.bam
LJZ4606	LJZ4606_LJZ4606	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4606_LJZ4606_L1.bam	NA	NA	HRR1956823.bam
LJZ4607	LJZ4607_LJZ4607	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4607_LJZ4607_L1.bam	NA	NA	HRR1956824.bam
LJZ4608	LJZ4608_LJZ4608	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/LJZ4608_LJZ4608_L1.bam	NA	NA	HRR1956825.bam
TL4770	TL4770_TL4770	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/TL4770_TL4770_L1.bam	NA	NA	HRR1956826.bam
TL4772	TL4772_TL4772	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/TL4772_TL4772_L1.bam	NA	NA	HRR1956827.bam
TL4773_d_k	TL4773_d_k_TL4773_d_k	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/TL4773_d_k_TL4773_d_k_L1.bam	NA	NA	HRR1956828.bam
TL4774	TL4774_TL4774	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/TL4774_TL4774_L1.bam	NA	NA	HRR1956829.bam
TL4775	TL4775_TL4775	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/TL4775_TL4775_L1.bam	NA	NA	HRR1956830.bam
TL4776	TL4776_TL4776	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/TL4776_TL4776_L1.bam	NA	NA	HRR1956831.bam
TL5192	TL5192_TL5192	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/TL5192_TL5192_L1.bam	NA	NA	HRR1956832.bam
TL5193	TL5193_TL5193	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/TL5193_TL5193_L1.bam	NA	NA	HRR1956833.bam
XC1711	XC1711_XC1711	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/XC1711_XC1711_L1.bam	NA	NA	HRR1956834.bam
XC1715	XC1715_XC1715	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/XC1715_XC1715_L1.bam	NA	NA	HRR1956835.bam
XJS4345	XJS4345_XJS4345	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/XJS4345_XJS4345_L1.bam	NA	NA	HRR1956836.bam
XJS4353	XJS4353_XJS4353	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/XJS4353_XJS4353_L1.bam	NA	NA	HRR1956837.bam
XJS4354	XJS4354_XJS4354	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/XJS4354_XJS4354_L1.bam	NA	NA	HRR1956838.bam
XZ3467	XZ3467_XZ3467	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/XZ3467_XZ3467_L1.bam	NA	NA	HRR1956839.bam
XZ3468	XZ3468_XZ3468	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/XZ3468_XZ3468_L1.bam	NA	NA	HRR1956840.bam
XZ3469	XZ3469_XZ3469	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/XZ3469_XZ3469_L1.bam	NA	NA	HRR1956841.bam
XZ3471	XZ3471_XZ3471	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/XZ3471_XZ3471_L1.bam	NA	NA	HRR1956842.bam
XZ5197	XZ5197_XZ5197	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/XZ5197_XZ5197_L1.bam	NA	NA	HRR1956843.bam
YJC4337	YJC4337_YJC4337	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/YJC4337_YJC4337_L1.bam	NA	NA	HRR1956844.bam
YJC4338	YJC4338_YJC4338	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/YJC4338_YJC4338_L1.bam	NA	NA	HRR1956845.bam
YJC4339	YJC4339_YJC4339	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/YJC4339_YJC4339_L1.bam	NA	NA	HRR1956846.bam
YJC4340	YJC4340_YJC4340	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/YJC4340_YJC4340_L1.bam	NA	NA	HRR1956847.bam
YJC4341	YJC4341_YJC4341	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/YJC4341_YJC4341_L1.bam	NA	NA	HRR1956848.bam
YJC4659	YJC4659_YJC4659	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/YJC4659_YJC4659_L1.bam	NA	NA	HRR1956849.bam
YX4790_d	YX4790_d_YX4790_d	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/YX4790_d_YX4790_d_L1.bam	NA	NA	HRR1956850.bam
YX4793	YX4793_YX4793	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/YX4793_YX4793_L1.bam	NA	NA	HRR1956851.bam
YX5194	YX5194_YX5194	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/YX5194_YX5194_L1.bam	NA	NA	HRR1956852.bam
YX5195	YX5195_YX5195	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/YX5195_YX5195_L1.bam	NA	NA	HRR1956853.bam
YX5196	YX5196_YX5196	1	4	SE	Homo sapiens (modern human)	double	half	NA	NA	<PATH_TO_DATA>/YX5196_YX5196_L1.bam	NA	NA	HRR1956854.bam
