Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
I32871_IE	I32871_IE_I32871_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I32871_IE_I32871_IE_L1_R1.fastq.gz	NA	NA	ERR13857579.fastq.gz	NA
I12493_IE	I12493_IE_I12493_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I12493_IE_I12493_IE_L1_R1.fastq.gz	NA	NA	ERR13857584.fastq.gz	NA
I25160_IE	I25160_IE_I25160_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I25160_IE_I25160_IE_L1_R1.fastq.gz	NA	NA	ERR13857592.fastq.gz	NA
I25161_IE	I25161_IE_I25161_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I25161_IE_I25161_IE_L1_R1.fastq.gz	NA	NA	ERR13857593.fastq.gz	NA
I26089_IE	I26089_IE_I26089_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I26089_IE_I26089_IE_L1_R1.fastq.gz	NA	NA	ERR13857598.fastq.gz	NA
I6905_enhanced_IE	I6905_enhanced_IE_I6905_enhanced_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6905_enhanced_IE_I6905_enhanced_IE_L1_R1.fastq.gz	NA	NA	ERR13857603.fastq.gz	NA
I6103_IE	I6103_IE_I6103_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6103_IE_I6103_IE_L1_R1.fastq.gz	NA	NA	ERR13857606.fastq.gz	NA
I26289_IE	I26289_IE_I26289_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I26289_IE_I26289_IE_L1_R1.fastq.gz	NA	NA	ERR13857444.fastq.gz	NA
I6104_IE	I6104_IE_I6104_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6104_IE_I6104_IE_L1_R1.fastq.gz	NA	NA	ERR13857607.fastq.gz	NA
I6067_IE	I6067_IE_I6067_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6067_IE_I6067_IE_L1_R1.fastq.gz	NA	NA	ERR13857447.fastq.gz	NA
I20188_IE	I20188_IE_I20188_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I20188_IE_I20188_IE_L1_R1.fastq.gz	NA	NA	ERR13857610.fastq.gz	NA
I6302_IE	I6302_IE_I6302_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6302_IE_I6302_IE_L1_R1.fastq.gz	NA	NA	ERR13857449.fastq.gz	NA
I6402_IE	I6402_IE_I6402_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6402_IE_I6402_IE_L1_R1.fastq.gz	NA	NA	ERR13857617.fastq.gz	NA
I6408_IE	I6408_IE_I6408_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6408_IE_I6408_IE_L1_R1.fastq.gz	NA	NA	ERR13857451.fastq.gz	NA
I6404_IE	I6404_IE_I6404_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6404_IE_I6404_IE_L1_R1.fastq.gz	NA	NA	ERR13857618.fastq.gz	NA
I8744_IE	I8744_IE_I8744_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I8744_IE_I8744_IE_L1_R1.fastq.gz	NA	NA	ERR13857454.fastq.gz	NA
I23568_IE	I23568_IE_I23568_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I23568_IE_I23568_IE_L1_R1.fastq.gz	NA	NA	ERR13857455.fastq.gz	NA
I6405_IE	I6405_IE_I6405_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6405_IE_I6405_IE_L1_R1.fastq.gz	NA	NA	ERR13857619.fastq.gz	NA
I2362_wNonUDG_IE	I2362_wNonUDG_IE_I2362_wNonUDG_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I2362_wNonUDG_IE_I2362_wNonUDG_IE_L1_R1.fastq.gz	NA	NA	ERR13857457.fastq.gz	NA
I6406_IE	I6406_IE_I6406_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6406_IE_I6406_IE_L1_R1.fastq.gz	NA	NA	ERR13857620.fastq.gz	NA
I20890_IE	I20890_IE_I20890_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I20890_IE_I20890_IE_L1_R1.fastq.gz	NA	NA	ERR13857467.fastq.gz	NA
I6412_IE	I6412_IE_I6412_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6412_IE_I6412_IE_L1_R1.fastq.gz	NA	NA	ERR13857622.fastq.gz	NA
I5124_IE	I5124_IE_I5124_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I5124_IE_I5124_IE_L1_R1.fastq.gz	NA	NA	ERR13857470.fastq.gz	NA
I6736_IE	I6736_IE_I6736_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6736_IE_I6736_IE_L1_R1.fastq.gz	NA	NA	ERR13857625.fastq.gz	NA
I2772_IE	I2772_IE_I2772_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I2772_IE_I2772_IE_L1_R1.fastq.gz	NA	NA	ERR13857472.fastq.gz	NA
