Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
IRNS68	IRNS68_IRNS68	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS68_IRNS68_L1_R1.fastq.gz	NA	NA	ERR15001288.fastq.gz	NA	NA
IRNS77	IRNS77_IRNS77	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS77_IRNS77_L1_R1.fastq.gz	NA	NA	ERR15001293.fastq.gz	NA	NA
IRNS80	IRNS80_IRNS80	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS80_IRNS80_L1_R1.fastq.gz	NA	NA	ERR15001294.fastq.gz	NA	NA
IRNS81	IRNS81_IRNS81	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS81_IRNS81_L1_R1.fastq.gz	NA	NA	ERR15001295.fastq.gz	NA	NA
IRNS83	IRNS83_IRNS83	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS83_IRNS83_L1_R1.fastq.gz	NA	NA	ERR15001296.fastq.gz	NA	NA
IRNS01	IRNS01_IRNS01	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS01_IRNS01_L1_R1.fastq.gz	NA	NA	ERR14964096.fastq.gz	NA	NA
IRNS02W	IRNS02W_IRNS02W	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS02W_IRNS02W_L1_R1.fastq.gz	NA	NA	ERR14964098.fastq.gz	NA	NA
IRNS03	IRNS03_IRNS03	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS03_IRNS03_L1_R1.fastq.gz	NA	NA	ERR14964099.fastq.gz	NA	NA
IRNS22W	IRNS22W_IRNS22W	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS22W_IRNS22W_L1_R1.fastq.gz	NA	NA	ERR14964102.fastq.gz	NA	NA
IRNGC23W	IRNGC23W_IRNGC23W	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC23W_IRNGC23W_L1_R1.fastq.gz	NA	NA	ERR14964104.fastq.gz	NA	NA
