Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
I2818	I2818_ERS12753417	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2818_ERS12753417_L1_R1.fastq.gz	NA	NA	ERR10087351.fastq.gz	NA	NA
I2818	I2818_ERS12753419	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2818_ERS12753419_L1_R1.fastq.gz	NA	NA	ERR10087353.fastq.gz	NA	NA
I2861	I2861_ERS12753424	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2861_ERS12753424_L1_R1.fastq.gz	NA	NA	ERR10087358.fastq.gz	NA	NA
I4532	I4532_ERS12753432	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I4532_ERS12753432_L1_R1.fastq.gz	NA	NA	ERR10087366.fastq.gz	NA	NA
I4532	I4532_ERS12753434	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I4532_ERS12753434_L1_R1.fastq.gz	NA	NA	ERR10087368.fastq.gz	NA	NA
I4795	I4795_ERS12753436	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I4795_ERS12753436_L1_R1.fastq.gz	NA	NA	ERR10087370.fastq.gz	NA	NA
I4795	I4795_ERS12753439	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I4795_ERS12753439_L1_R1.fastq.gz	NA	NA	ERR10087373.fastq.gz	NA	NA
I5319	I5319_ERS12753440	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I5319_ERS12753440_L1_R1.fastq.gz	NA	NA	ERR10087374.fastq.gz	NA	NA
I5950	I5950_ERS12753445	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I5950_ERS12753445_L1_R1.fastq.gz	NA	NA	ERR10087379.fastq.gz	NA	NA
I8432	I8432_ERS12753448	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I8432_ERS12753448_L1_R1.fastq.gz	NA	NA	ERR10087382.fastq.gz	NA	NA
I8432	I8432_ERS12753450	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I8432_ERS12753450_L1_R1.fastq.gz	NA	NA	ERR10087384.fastq.gz	NA	NA
I8432	I8432_ERS12753452	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I8432_ERS12753452_L1_R1.fastq.gz	NA	NA	ERR10087386.fastq.gz	NA	NA
I10871	I10871_ERS12753321	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I10871_ERS12753321_L1_R1.fastq.gz	NA	NA	ERR10087255.fastq.gz	NA	NA
I10871	I10871_ERS12753327	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I10871_ERS12753327_L1_R1.fastq.gz	NA	NA	ERR10087261.fastq.gz	NA	NA
