Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
n/a	n/a_poz929	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz929_L1_R1.fastq.gz	NA	NA	ERR11488296.fastq.gz	NA	NA
n/a	n/a_pos1039	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_pos1039_L1_R1.fastq.gz	NA	NA	ERR11488201.fastq.gz	NA	NA
n/a	n/a_poz155	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz155_L1_R1.fastq.gz	NA	NA	ERR11488202.fastq.gz	NA	NA
n/a	n/a_poz230	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz230_L1_R1.fastq.gz	NA	NA	ERR11488203.fastq.gz	NA	NA
n/a	n/a_poz514	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz514_L1_R1.fastq.gz	NA	NA	ERR11488213.fastq.gz	NA	NA
n/a	n/a_poz543	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz543_L1_R1.fastq.gz	NA	NA	ERR11488222.fastq.gz	NA	NA
n/a	n/a_poz552	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz552_L1_R1.fastq.gz	NA	NA	ERR11488227.fastq.gz	NA	NA
n/a	n/a_poz554	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz554_L1_R1.fastq.gz	NA	NA	ERR11488228.fastq.gz	NA	NA
n/a	n/a_poz556	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz556_L1_R1.fastq.gz	NA	NA	ERR11488230.fastq.gz	NA	NA
n/a	n/a_poz559	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz559_L1_R1.fastq.gz	NA	NA	ERR11488232.fastq.gz	NA	NA
n/a	n/a_poz584	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz584_L1_R1.fastq.gz	NA	NA	ERR11488234.fastq.gz	NA	NA
n/a	n/a_poz636	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz636_L1_R1.fastq.gz	NA	NA	ERR11488236.fastq.gz	NA	NA
n/a	n/a_poz644	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz644_L1_R1.fastq.gz	NA	NA	ERR11488239.fastq.gz	NA	NA
n/a	n/a_poz654	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz654_L1_R1.fastq.gz	NA	NA	ERR11488244.fastq.gz	NA	NA
n/a	n/a_poz661	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz661_L1_R1.fastq.gz	NA	NA	ERR11488249.fastq.gz	NA	NA
n/a	n/a_poz665	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz665_L1_R1.fastq.gz	NA	NA	ERR11488253.fastq.gz	NA	NA
n/a	n/a_poz672	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz672_L1_R1.fastq.gz	NA	NA	ERR11488257.fastq.gz	NA	NA
n/a	n/a_poz673	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz673_L1_R1.fastq.gz	NA	NA	ERR11488258.fastq.gz	NA	NA
n/a	n/a_poz674	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz674_L1_R1.fastq.gz	NA	NA	ERR11488259.fastq.gz	NA	NA
n/a	n/a_poz682	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz682_L1_R1.fastq.gz	NA	NA	ERR11488264.fastq.gz	NA	NA
n/a	n/a_poz683	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz683_L1_R1.fastq.gz	NA	NA	ERR11488265.fastq.gz	NA	NA
n/a	n/a_poz690	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz690_L1_R1.fastq.gz	NA	NA	ERR11488268.fastq.gz	NA	NA
n/a	n/a_poz700	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz700_L1_R1.fastq.gz	NA	NA	ERR11488271.fastq.gz	NA	NA
n/a	n/a_poz702	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz702_L1_R1.fastq.gz	NA	NA	ERR11488272.fastq.gz	NA	NA
n/a	n/a_poz711	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz711_L1_R1.fastq.gz	NA	NA	ERR11488275.fastq.gz	NA	NA
n/a	n/a_poz713	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz713_L1_R1.fastq.gz	NA	NA	ERR11488277.fastq.gz	NA	NA
n/a	n/a_poz747	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz747_L1_R1.fastq.gz	NA	NA	ERR11488286.fastq.gz	NA	NA
n/a	n/a_poz748	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz748_L1_R1.fastq.gz	NA	NA	ERR11488287.fastq.gz	NA	NA
n/a	n/a_poz787	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz787_L1_R1.fastq.gz	NA	NA	ERR11488289.fastq.gz	NA	NA
n/a	n/a_poz788	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz788_L1_R1.fastq.gz	NA	NA	ERR11488290.fastq.gz	NA	NA
n/a	n/a_poz930	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz930_L1_R1.fastq.gz	NA	NA	ERR11488297.fastq.gz	NA	NA
n/a	n/a_poz296	2	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz296_L2_R1.fastq.gz	NA	NA	ERR11488205.fastq.gz	NA	NA
n/a	n/a_poz498	2	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz498_L2_R1.fastq.gz	NA	NA	ERR11488208.fastq.gz	NA	NA
n/a	n/a_poz506	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz506_L1_R1.fastq.gz	NA	NA	ERR11488210.fastq.gz	NA	NA
n/a	n/a_poz507	2	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz507_L2_R1.fastq.gz	NA	NA	ERR11488211.fastq.gz	NA	NA
n/a	n/a_poz529	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz529_L1_R1.fastq.gz	NA	NA	ERR11488214.fastq.gz	NA	NA
n/a	n/a_poz531	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz531_L1_R1.fastq.gz	NA	NA	ERR11488216.fastq.gz	NA	NA
n/a	n/a_poz538	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz538_L1_R1.fastq.gz	NA	NA	ERR11488221.fastq.gz	NA	NA
n/a	n/a_poz551	2	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz551_L2_R1.fastq.gz	NA	NA	ERR11488226.fastq.gz	NA	NA
n/a	n/a_poz555	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz555_L1_R1.fastq.gz	NA	NA	ERR11488229.fastq.gz	NA	NA
n/a	n/a_poz583	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz583_L1_R1.fastq.gz	NA	NA	ERR11488233.fastq.gz	NA	NA
n/a	n/a_poz636	2	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz636_L2_R1.fastq.gz	NA	NA	ERR11488235.fastq.gz	NA	NA
n/a	n/a_poz637	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz637_L1_R1.fastq.gz	NA	NA	ERR11488237.fastq.gz	NA	NA
n/a	n/a_poz643	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/n/a_poz643_L1_R1.fastq.gz	NA	NA	ERR11488238.fastq.gz	NA	NA
