Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
Sam02	Sam02_LP6005592-DNA_D04	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Sam02_LP6005592-DNA_D04_L1_R1.fastq.gz	<PATH_TO_DATA>/Sam02_LP6005592-DNA_D04_L1_R2.fastq.gz	NA	ERR1395574_1.fastq.gz	ERR1395574_2.fastq.gz	NA
Sir19	Sir19_LP6005443-DNA_C03	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Sir19_LP6005443-DNA_C03_L1_R1.fastq.gz	<PATH_TO_DATA>/Sir19_LP6005443-DNA_C03_L1_R2.fastq.gz	NA	ERR1347698_1.fastq.gz	ERR1347698_2.fastq.gz	NA
Sir26	Sir26_LP6005443-DNA_B03	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Sir26_LP6005443-DNA_B03_L1_R1.fastq.gz	<PATH_TO_DATA>/Sir26_LP6005443-DNA_B03_L1_R2.fastq.gz	NA	ERR1347689_1.fastq.gz	ERR1347689_2.fastq.gz	NA
Sir40	Sir40_LP6005443-DNA_H03	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Sir40_LP6005443-DNA_H03_L1_R1.fastq.gz	<PATH_TO_DATA>/Sir40_LP6005443-DNA_H03_L1_R2.fastq.gz	NA	ERR1347741_1.fastq.gz	ERR1347741_2.fastq.gz	NA
tdj409_shugnan	tdj409_shugnan_LP6005519-DNA_C03	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/tdj409_shugnan_LP6005519-DNA_C03_L1_R1.fastq.gz	<PATH_TO_DATA>/tdj409_shugnan_LP6005519-DNA_C03_L1_R2.fastq.gz	NA	ERR1395614_1.fastq.gz	ERR1395614_2.fastq.gz	NA
tdj430_shugnan	tdj430_shugnan_LP6005519-DNA_D03	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/tdj430_shugnan_LP6005519-DNA_D03_L1_R1.fastq.gz	<PATH_TO_DATA>/tdj430_shugnan_LP6005519-DNA_D03_L1_R2.fastq.gz	NA	ERR1395548_1.fastq.gz	ERR1395548_2.fastq.gz	NA
TGBS21	TGBS21_LP6005519-DNA_D01	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/TGBS21_LP6005519-DNA_D01_L1_R1.fastq.gz	<PATH_TO_DATA>/TGBS21_LP6005519-DNA_D01_L1_R2.fastq.gz	NA	ERR1395547_1.fastq.gz	ERR1395547_2.fastq.gz	NA
Tuba19	Tuba19_LP6005442-DNA_F12	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Tuba19_LP6005442-DNA_F12_L1_R1.fastq.gz	<PATH_TO_DATA>/Tuba19_LP6005442-DNA_F12_L1_R2.fastq.gz	NA	ERR1347663_1.fastq.gz	ERR1347663_2.fastq.gz	NA
Tuba9	Tuba9_LP6005442-DNA_E12	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Tuba9_LP6005442-DNA_E12_L1_R1.fastq.gz	<PATH_TO_DATA>/Tuba9_LP6005442-DNA_E12_L1_R2.fastq.gz	NA	ERR1347657_1.fastq.gz	ERR1347657_2.fastq.gz	NA
TZ-11	TZ-11_LP6007068-DNA_A01	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/TZ-11_LP6007068-DNA_A01_L1_R1.fastq.gz	<PATH_TO_DATA>/TZ-11_LP6007068-DNA_A01_L1_R2.fastq.gz	NA	ERR1395617_1.fastq.gz	ERR1395617_2.fastq.gz	NA
Ul31	Ul31_LP6005442-DNA_H12	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Ul31_LP6005442-DNA_H12_L1_R1.fastq.gz	<PATH_TO_DATA>/Ul31_LP6005442-DNA_H12_L1_R2.fastq.gz	NA	ERR1347679_1.fastq.gz	ERR1347679_2.fastq.gz	NA
Ul5	Ul5_LP6005442-DNA_G12	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Ul5_LP6005442-DNA_G12_L1_R1.fastq.gz	<PATH_TO_DATA>/Ul5_LP6005442-DNA_G12_L1_R2.fastq.gz	NA	ERR1347672_1.fastq.gz	ERR1347672_2.fastq.gz	NA
Unknown_1	Unknown_1_LP6005519-DNA_F04	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Unknown_1_LP6005519-DNA_F04_L1_R1.fastq.gz	<PATH_TO_DATA>/Unknown_1_LP6005519-DNA_F04_L1_R2.fastq.gz	NA	ERR1395556_1.fastq.gz	ERR1395556_2.fastq.gz	NA
Unknown_2	Unknown_2_LP6005519-DNA_H04	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Unknown_2_LP6005519-DNA_H04_L1_R1.fastq.gz	<PATH_TO_DATA>/Unknown_2_LP6005519-DNA_H04_L1_R2.fastq.gz	NA	ERR1395562_1.fastq.gz	ERR1395562_2.fastq.gz	NA
Unknown_3	Unknown_3_LP6005519-DNA_E04	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Unknown_3_LP6005519-DNA_E04_L1_R1.fastq.gz	<PATH_TO_DATA>/Unknown_3_LP6005519-DNA_E04_L1_R2.fastq.gz	NA	ERR1395552_1.fastq.gz	ERR1395552_2.fastq.gz	NA
Utsa21	Utsa21_LP6005592-DNA_C01	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Utsa21_LP6005592-DNA_C01_L1_R1.fastq.gz	<PATH_TO_DATA>/Utsa21_LP6005592-DNA_C01_L1_R2.fastq.gz	NA	ERR1395569_1.fastq.gz	ERR1395569_2.fastq.gz	NA
Utsa22	Utsa22_LP6005592-DNA_D01	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Utsa22_LP6005592-DNA_D01_L1_R1.fastq.gz	<PATH_TO_DATA>/Utsa22_LP6005592-DNA_D01_L1_R2.fastq.gz	NA	ERR1395616_1.fastq.gz	ERR1395616_2.fastq.gz	NA
Y4	Y4_LP6005519-DNA_C04	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Y4_LP6005519-DNA_C04_L1_R1.fastq.gz	<PATH_TO_DATA>/Y4_LP6005519-DNA_C04_L1_R2.fastq.gz	NA	ERR1395615_1.fastq.gz	ERR1395615_2.fastq.gz	NA
Y8	Y8_LP6005519-DNA_D04	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Y8_LP6005519-DNA_D04_L1_R1.fastq.gz	<PATH_TO_DATA>/Y8_LP6005519-DNA_D04_L1_R2.fastq.gz	NA	ERR1395549_1.fastq.gz	ERR1395549_2.fastq.gz	NA
YemeniteJew4695	YemeniteJew4695_LP6005592-DNA_H01	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/YemeniteJew4695_LP6005592-DNA_H01_L1_R1.fastq.gz	<PATH_TO_DATA>/YemeniteJew4695_LP6005592-DNA_H01_L1_R2.fastq.gz	NA	ERR1395579_1.fastq.gz	ERR1395579_2.fastq.gz	NA
YemeniteJew5433	YemeniteJew5433_LP6005592-DNA_G01	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/YemeniteJew5433_LP6005592-DNA_G01_L1_R1.fastq.gz	<PATH_TO_DATA>/YemeniteJew5433_LP6005592-DNA_G01_L1_R2.fastq.gz	NA	ERR1395621_1.fastq.gz	ERR1395621_2.fastq.gz	NA
zapo0098	zapo0098_LP6005443-DNA_A12	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/zapo0098_LP6005443-DNA_A12_L1_R1.fastq.gz	<PATH_TO_DATA>/zapo0098_LP6005443-DNA_A12_L1_R2.fastq.gz	NA	ERR1347686_1.fastq.gz	ERR1347686_2.fastq.gz	NA
zapo0099	zapo0099_LP6005677-DNA_D01	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/zapo0099_LP6005677-DNA_D01_L1_R1.fastq.gz	<PATH_TO_DATA>/zapo0099_LP6005677-DNA_D01_L1_R2.fastq.gz	NA	ERR1395622_1.fastq.gz	ERR1395622_2.fastq.gz	NA
