Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
BUK005_ss	BUK005_ss_BUK005.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK005_ss_BUK005.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036008.fastq.gz	NA
BUK002_ss	BUK002_ss_BUK002.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK002_ss_BUK002.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036005.fastq.gz	NA
BUK007_ss	BUK007_ss_BUK007.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK007_ss_BUK007.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036010.fastq.gz	NA
BUK003_ss	BUK003_ss_BUK003.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK003_ss_BUK003.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036006.fastq.gz	NA
BUK008_ss	BUK008_ss_BUK008.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK008_ss_BUK008.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036011.fastq.gz	NA
ADN006_ss	ADN006_ss_ADN006.A0101_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/ADN006_ss_ADN006.A0101_ss_L1_R1.fastq.gz	NA	NA	ERR10035993.fastq.gz	NA
BUK006_ss	BUK006_ss_BUK006.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK006_ss_BUK006.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036009.fastq.gz	NA
BUK009_ss	BUK009_ss_BUK009.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK009_ss_BUK009.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036012.fastq.gz	NA
BUK010_ss	BUK010_ss_BUK010.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK010_ss_BUK010.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036013.fastq.gz	NA
BUK011_ss	BUK011_ss_BUK011.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK011_ss_BUK011.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036014.fastq.gz	NA
ADN011_ss	ADN011_ss_ADN011.A0101_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/ADN011_ss_ADN011.A0101_ss_L1_R1.fastq.gz	NA	NA	ERR10035998.fastq.gz	NA
