Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
G62	G62_G62	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G62_G62_L1_R1.fastq.gz	NA	NA	ERR10036467.fastq.gz	NA	NA
G62	G62_G62_1_DS_L1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G62_G62_1_DS_L1_L1_R1.fastq.gz	NA	NA	ERR13249501.fastq.gz	NA	NA
G65	G65_G65_L1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G65_G65_L1_L1_R1.fastq.gz	NA	NA	ERR13172653.fastq.gz	NA	NA
G65	G65_G65_L2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G65_G65_L2_L1_R1.fastq.gz	NA	NA	ERR13172663.fastq.gz	NA	NA
G65	G65_G65	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G65_G65_L1_R1.fastq.gz	NA	NA	ERR10035228.fastq.gz	NA	NA
G66	G66_G66_L2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G66_G66_L2_L1_R1.fastq.gz	NA	NA	ERR13172688.fastq.gz	NA	NA
G66	G66_G66	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G66_G66_L1_R1.fastq.gz	NA	NA	ERR10035226.fastq.gz	NA	NA
G66	G66_G66_L1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G66_G66_L1_L1_R1.fastq.gz	NA	NA	ERR13172683.fastq.gz	NA	NA
G76a	G76a_G76a_L001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G76a_G76a_L001_L1_R1.fastq.gz	NA	NA	ERR13249530.fastq.gz	NA	NA
G76a	G76a_G76a_L006	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G76a_G76a_L006_L1_R1.fastq.gz	NA	NA	ERR13249718.fastq.gz	NA	NA
G76a	G76a_G76a	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G76a_G76a_L1_R1.fastq.gz	NA	NA	ERR10140674.fastq.gz	NA	NA
G76a	G76a_G76a_L005	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/G76a_G76a_L005_L1_R1.fastq.gz	NA	NA	ERR13249717.fastq.gz	NA	NA
geo005	geo005_geo005_L008	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo005_geo005_L008_L1_R1.fastq.gz	NA	NA	ERR13154020.fastq.gz	NA	NA
geo005	geo005_geo005_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo005_geo005_L002_L1_R1.fastq.gz	NA	NA	ERR13154027.fastq.gz	NA	NA
geo005	geo005_geo005	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo005_geo005_L1_R1.fastq.gz	NA	NA	ERR9322473.fastq.gz	NA	NA
geo006	geo006_geo006_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo006_geo006_L002_L1_R1.fastq.gz	NA	NA	ERR13154042.fastq.gz	NA	NA
geo006	geo006_geo006_L008	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo006_geo006_L008_L1_R1.fastq.gz	NA	NA	ERR13156121.fastq.gz	NA	NA
geo006	geo006_geo006	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo006_geo006_L1_R1.fastq.gz	NA	NA	ERR9322482.fastq.gz	NA	NA
geo015	geo015_geo015	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo015_geo015_L1_R1.fastq.gz	NA	NA	ERR9322489.fastq.gz	NA	NA
geo015	geo015_geo015_L008	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo015_geo015_L008_L1_R1.fastq.gz	NA	NA	ERR13231271.fastq.gz	NA	NA
geo017	geo017_geo017_L008	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo017_geo017_L008_L1_R1.fastq.gz	NA	NA	ERR13231269.fastq.gz	NA	NA
geo017	geo017_geo017	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo017_geo017_L1_R1.fastq.gz	NA	NA	ERR9322491.fastq.gz	NA	NA
geo029	geo029_geo029_L008	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo029_geo029_L008_L1_R1.fastq.gz	NA	NA	ERR13231267.fastq.gz	NA	NA
geo029	geo029_geo029	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/geo029_geo029_L1_R1.fastq.gz	NA	NA	ERR9322495.fastq.gz	NA	NA
GOR001_DK23	GOR001_DK23_GOR001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/GOR001_DK23_GOR001_L1_R1.fastq.gz	NA	NA	ERR9633755.fastq.gz	NA	NA
GOR001_DK23	GOR001_DK23_GOR001_L003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/GOR001_DK23_GOR001_L003_L1_R1.fastq.gz	NA	NA	ERR12264699.fastq.gz	NA	NA
GOR002	GOR002_GOR002_L003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/GOR002_GOR002_L003_L1_R1.fastq.gz	NA	NA	ERR12257462.fastq.gz	NA	NA
GOR002	GOR002_GOR002_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/GOR002_GOR002_L002_L1_R1.fastq.gz	NA	NA	ERR12258351.fastq.gz	NA	NA
GOR002	GOR002_GOR002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/GOR002_GOR002_L1_R1.fastq.gz	NA	NA	ERR9322435.fastq.gz	NA	NA
gur016	gur016_gur016	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/gur016_gur016_L1_R1.fastq.gz	NA	NA	ERR10035221.fastq.gz	NA	NA
