Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
I11744	I11744_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11744__L1_R1.fastq.gz	NA	NA	ERR14766789.fastq.gz	NA	NA
I11745	I11745_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11745__L1_R1.fastq.gz	NA	NA	ERR14766790.fastq.gz	NA	NA
I11747	I11747_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11747__L1_R1.fastq.gz	NA	NA	ERR14766791.fastq.gz	NA	NA
I11748	I11748_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11748__L1_R1.fastq.gz	NA	NA	ERR14766792.fastq.gz	NA	NA
I11750	I11750_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11750__L1_R1.fastq.gz	NA	NA	ERR14766793.fastq.gz	NA	NA
I11751	I11751_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11751__L1_R1.fastq.gz	NA	NA	ERR14766794.fastq.gz	NA	NA
I11754	I11754_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11754__L1_R1.fastq.gz	NA	NA	ERR14766795.fastq.gz	NA	NA
I11841	I11841_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11841__L1_R1.fastq.gz	NA	NA	ERR14766796.fastq.gz	NA	NA
I11842	I11842_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I11842__L1_R1.fastq.gz	NA	NA	ERR14766797.fastq.gz	NA	NA
I12224	I12224_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12224__L1_R1.fastq.gz	NA	NA	ERR14766798.fastq.gz	NA	NA
I12225	I12225_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12225__L1_R1.fastq.gz	NA	NA	ERR14766799.fastq.gz	NA	NA
I12323	I12323_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12323__L1_R1.fastq.gz	NA	NA	ERR14766800.fastq.gz	NA	NA
I12488	I12488_	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I12488__L1_R1.fastq.gz	NA	NA	ERR14766801.fastq.gz	NA	NA
I12494	I12494_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12494__L1_R1.fastq.gz	NA	NA	ERR14766802.fastq.gz	NA	NA
I12496	I12496_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12496__L1_R1.fastq.gz	NA	NA	ERR14766803.fastq.gz	NA	NA
I12498	I12498_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12498__L1_R1.fastq.gz	NA	NA	ERR14766804.fastq.gz	NA	NA
I12500	I12500_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12500__L1_R1.fastq.gz	NA	NA	ERR14766805.fastq.gz	NA	NA
I12626	I12626_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12626__L1_R1.fastq.gz	NA	NA	ERR14766806.fastq.gz	NA	NA
I12627	I12627_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12627__L1_R1.fastq.gz	NA	NA	ERR14766807.fastq.gz	NA	NA
I12628	I12628_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12628__L1_R1.fastq.gz	NA	NA	ERR14766808.fastq.gz	NA	NA
I12695	I12695_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12695__L1_R1.fastq.gz	NA	NA	ERR14766809.fastq.gz	NA	NA
I12696	I12696_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12696__L1_R1.fastq.gz	NA	NA	ERR14766810.fastq.gz	NA	NA
I12838	I12838_	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I12838__L1_R1.fastq.gz	NA	NA	ERR14766811.fastq.gz	NA	NA
I12873	I12873_	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I12873__L1_R1.fastq.gz	NA	NA	ERR14766812.fastq.gz	NA	NA
I12874	I12874_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12874__L1_R1.fastq.gz	NA	NA	ERR14766813.fastq.gz	NA	NA
I12876	I12876_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12876__L1_R1.fastq.gz	NA	NA	ERR14766814.fastq.gz	NA	NA
I12961	I12961_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12961__L1_R1.fastq.gz	NA	NA	ERR14766815.fastq.gz	NA	NA
I12961.SG	I12961.SG_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12961.SG__L1_R1.fastq.gz	NA	NA	ERR14766816.fastq.gz	NA	NA
I12962	I12962_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12962__L1_R1.fastq.gz	NA	NA	ERR14766817.fastq.gz	NA	NA
I12964	I12964_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I12964__L1_R1.fastq.gz	NA	NA	ERR14766818.fastq.gz	NA	NA
I13096	I13096_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13096__L1_R1.fastq.gz	NA	NA	ERR14766819.fastq.gz	NA	NA
I13097	I13097_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13097__L1_R1.fastq.gz	NA	NA	ERR14766820.fastq.gz	NA	NA
I13097.SG	I13097.SG_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13097.SG__L1_R1.fastq.gz	NA	NA	ERR14766821.fastq.gz	NA	NA
I13098	I13098_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13098__L1_R1.fastq.gz	NA	NA	ERR14766822.fastq.gz	NA	NA
I13099	I13099_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13099__L1_R1.fastq.gz	NA	NA	ERR14766823.fastq.gz	NA	NA
I13100	I13100_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13100__L1_R1.fastq.gz	NA	NA	ERR14766824.fastq.gz	NA	NA
I13260	I13260_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13260__L1_R1.fastq.gz	NA	NA	ERR14766825.fastq.gz	NA	NA
I13674	I13674_	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I13674__L1_R1.fastq.gz	NA	NA	ERR14766826.fastq.gz	NA	NA
I13676	I13676_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13676__L1_R1.fastq.gz	NA	NA	ERR14766827.fastq.gz	NA	NA
I13678	I13678_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13678__L1_R1.fastq.gz	NA	NA	ERR14766828.fastq.gz	NA	NA
I13679	I13679_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13679__L1_R1.fastq.gz	NA	NA	ERR14766829.fastq.gz	NA	NA
I13811	I13811_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I13811__L1_R1.fastq.gz	NA	NA	ERR14766830.fastq.gz	NA	NA
I1522	I1522_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I1522__L1_R1.fastq.gz	NA	NA	ERR14766831.fastq.gz	NA	NA
I15934_ss	I15934_ss__ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I15934_ss__ss_L1_R1.fastq.gz	NA	NA	ERR14766832.fastq.gz	NA	NA
I17582_ss	I17582_ss__ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I17582_ss__ss_L1_R1.fastq.gz	NA	NA	ERR14766833.fastq.gz	NA	NA
I17682_ss	I17682_ss__ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I17682_ss__ss_L1_R1.fastq.gz	NA	NA	ERR14766834.fastq.gz	NA	NA
I1959	I1959_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I1959__L1_R1.fastq.gz	NA	NA	ERR14766835.fastq.gz	NA	NA
I1959.SG	I1959.SG_ERS24514244	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I1959.SG_ERS24514244_L1_R1.fastq.gz	NA	NA	ERR14987609.fastq.gz	NA	NA
I1961	I1961_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I1961__L1_R1.fastq.gz	NA	NA	ERR14766836.fastq.gz	NA	NA
I1961.SG	I1961.SG_ERS24514245	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I1961.SG_ERS24514245_L1_R1.fastq.gz	NA	NA	ERR14987610.fastq.gz	NA	NA
I1962	I1962_	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1962__L1_R1.fastq.gz	NA	NA	ERR14766837.fastq.gz	NA	NA
I1962.SG	I1962.SG_ERS24514246	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I1962.SG_ERS24514246_L1_R1.fastq.gz	NA	NA	ERR14987611.fastq.gz	NA	NA
I1963	I1963_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I1963__L1_R1.fastq.gz	NA	NA	ERR14766838.fastq.gz	NA	NA
I1964	I1964_	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1964__L1_R1.fastq.gz	NA	NA	ERR14766839.fastq.gz	NA	NA
I1965	I1965_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I1965__L1_R1.fastq.gz	NA	NA	ERR14766840.fastq.gz	NA	NA
I1965.SG	I1965.SG_ERS24514247	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I1965.SG_ERS24514247_L1_R1.fastq.gz	NA	NA	ERR14987612.fastq.gz	NA	NA
I1966	I1966_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I1966__L1_R1.fastq.gz	NA	NA	ERR14766841.fastq.gz	NA	NA
I20305_ss	I20305_ss__ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20305_ss__ss_L1_R1.fastq.gz	NA	NA	ERR14766842.fastq.gz	NA	NA
I20308_ss	I20308_ss__ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20308_ss__ss_L1_R1.fastq.gz	NA	NA	ERR14766843.fastq.gz	NA	NA
I20309_ss	I20309_ss__ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20309_ss__ss_L1_R1.fastq.gz	NA	NA	ERR14766844.fastq.gz	NA	NA
I20310_ss	I20310_ss__ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20310_ss__ss_L1_R1.fastq.gz	NA	NA	ERR14766845.fastq.gz	NA	NA
I20312_ss	I20312_ss__ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20312_ss__ss_L1_R1.fastq.gz	NA	NA	ERR14766846.fastq.gz	NA	NA
I20314_ss	I20314_ss__ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20314_ss__ss_L1_R1.fastq.gz	NA	NA	ERR14766847.fastq.gz	NA	NA
I20528_ss	I20528_ss__ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20528_ss__ss_L1_R1.fastq.gz	NA	NA	ERR14766848.fastq.gz	NA	NA
I20533_d_ss	I20533_d_ss__ss	1	4	SE	Homo sapiens (modern human)	single	half	<PATH_TO_DATA>/I20533_d_ss__ss_L1_R1.fastq.gz	NA	NA	ERR14766849.fastq.gz	NA	NA
I20547	I20547_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I20547__L1_R1.fastq.gz	NA	NA	ERR14766850.fastq.gz	NA	NA
I20549	I20549_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I20549__L1_R1.fastq.gz	NA	NA	ERR14766851.fastq.gz	NA	NA
I2072	I2072_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2072__L1_R1.fastq.gz	NA	NA	ERR14766852.fastq.gz	NA	NA
I2073	I2073_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2073__L1_R1.fastq.gz	NA	NA	ERR14766853.fastq.gz	NA	NA
I2074	I2074_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2074__L1_R1.fastq.gz	NA	NA	ERR14766854.fastq.gz	NA	NA
I2075	I2075_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2075__L1_R1.fastq.gz	NA	NA	ERR14766855.fastq.gz	NA	NA
I2076	I2076_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2076__L1_R1.fastq.gz	NA	NA	ERR14766856.fastq.gz	NA	NA
I20893	I20893_	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20893__L1_R1.fastq.gz	NA	NA	ERR14766857.fastq.gz	NA	NA
I20948	I20948_	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20948__L1_R1.fastq.gz	NA	NA	ERR14766858.fastq.gz	NA	NA
I2133	I2133_	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2133__L1_R1.fastq.gz	NA	NA	ERR14766859.fastq.gz	NA	NA
I2134	I2134_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2134__L1_R1.fastq.gz	NA	NA	ERR14766860.fastq.gz	NA	NA
I2134.SG	I2134.SG_ERS24514248	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2134.SG_ERS24514248_L1_R1.fastq.gz	NA	NA	ERR14987613.fastq.gz	NA	NA
I2135	I2135_	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2135__L1_R1.fastq.gz	NA	NA	ERR14766861.fastq.gz	NA	NA
I2137	I2137_	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2137__L1_R1.fastq.gz	NA	NA	ERR14766862.fastq.gz	NA	NA
I2137.SG	I2137.SG_ERS24514249	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/I2137.SG_ERS24514249_L1_R1.fastq.gz	NA	NA	ERR14987614.fastq.gz	NA	NA
I2138	I2138_ERS24422994	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2138_ERS24422994_L1_R1.fastq.gz	NA	NA	ERR14936919.fastq.gz	NA	NA
